pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
35.375,33.612500000000004,850.1666666666666,32.12083333333333,11.758333333333333,74.625,0.1770833333333333,2.9166666666666665,0.9333333333333336,2025,11,6,3,125.91666666666669,168.70833333333334,180.375,132.3611111111111,114.41666666666669,148.58333333333334,153.20833333333334
51.05,49.35833333333333,1370.0833333333333,49.49166666666667,14.370833333333332,71.625,0.1420833333333333,2.7916666666666665,0.9291666666666668,2025,11,7,4,102.45833333333331,125.91666666666669,168.70833333333334,114.26388888888887,148.58333333333334,153.20833333333334,157.04166666666666
60.52916666666667,58.91666666666666,1598.3333333333333,55.37083333333334,14.995833333333332,68.625,0.2045833333333333,2.7916666666666665,0.8854166666666666,2025,11,8,5,114.41666666666669,102.45833333333331,125.91666666666669,121.81944444444441,153.20833333333334,157.04166666666666,175.29166666666666
62.38333333333333,61.50416666666666,1681.0833333333333,55.17083333333333,13.745833333333332,67.79166666666667,0.1854166666666666,1.4583333333333333,0.9083333333333332,2025,11,9,6,148.58333333333334,114.41666666666669,102.45833333333331,138.73611111111111,157.04166666666666,175.29166666666666,177.33333333333334
88.075,86.45416666666667,2232.208333333333,62.10833333333333,18.42083333333333,63.41666666666666,0.345,2.833333333333333,0.85,2025,11,10,0,153.20833333333334,148.58333333333334,114.41666666666669,152.94444444444443,175.29166666666666,177.33333333333334,174.625
115.17916666666667,111.69166666666666,1708.625,66.32083333333334,22.1375,67.29166666666667,0.50875,6.25,0.7458333333333332,2025,11,11,1,157.04166666666666,153.20833333333334,148.58333333333334,161.8472222222222,177.33333333333334,174.625,167.0
105.29583333333332,102.34166666666664,1470.9166666666667,59.89166666666667,20.34583333333333,71.625,0.3833333333333333,5.083333333333333,0.7833333333333333,2025,11,12,2,175.29166666666666,157.04166666666666,153.20833333333334,169.88888888888889,174.625,167.0,178.375
95.07916666666668,92.32083333333333,1523.75,56.6,18.975,67.16666666666667,0.2825,5.083333333333333,0.8041666666666667,2025,11,13,3,177.33333333333334,175.29166666666666,157.04166666666666,175.75,167.0,178.375,171.875
102.9375,98.24583333333334,1785.25,61.05833333333334,22.691666666666663,62.0,0.3116666666666667,8.541666666666666,0.8125,2025,11,14,4,174.625,177.33333333333334,175.29166666666666,172.9861111111111,178.375,171.875,176.125
109.85416666666669,105.24166666666667,2014.6666666666667,62.9875,27.46666666666667,60.625,0.3129166666666667,8.458333333333334,0.8125,2025,11,15,5,167.0,174.625,177.33333333333334,173.3333333333333,171.875,176.125,190.70833333333331
101.25416666666666,99.01666666666668,2208.0416666666665,68.33333333333333,26.816666666666663,54.375,0.3274999999999999,4.083333333333333,0.8624999999999999,2025,11,16,6,178.375,167.0,174.625,172.41666666666663,176.125,190.70833333333331,197.70833333333331
